Date,Close,High,Low,Open,Volume
2019-04-16,47.52193832397461,48.02756581308935,47.35736992515956,47.57202578246403,102785600
2019-04-17,48.44735336303711,48.506979405717246,47.369313492380456,47.59112062429385,115627200
2019-04-18,48.621456146240234,48.69062074842897,48.30186145878901,48.44496176516435,96783200
2019-04-22,48.78125,48.87903756789539,48.25892536678017,48.375793702017404,77758000
2019-04-23,49.484840393066406,49.54923753304765,48.63099509296689,48.757402002269444,93292000
2019-04-24,49.40851974487305,49.72334332507646,49.38228414324906,49.45621984620272,70162400
2019-04-25,48.96013641357422,49.55162574447555,48.92197487241029,49.32981861011938,74172800
2019-04-26,48.72639846801758,48.893350644801465,48.20645752970833,48.869498774138975,74596400
2019-04-29,48.80033874511719,49.124704564386754,48.621460616239524,48.75025126774611,88818800
2019-04-30,47.860626220703125,48.51174151592459,47.488560337719434,48.43065098025572,186139600
2019-05-01,50.20988464355469,51.352317692477015,49.90221231353754,50.05724216362862,259309200
2019-05-02,49.88314437866211,50.71790895155389,49.639872751990076,50.047712833889186,127985200
2019-05-03,50.503257751464844,50.524722253231914,50.140730395831206,50.298144020692696,83569600
2019-05-06,49.72333908081055,49.809200711588794,48.53558955444818,48.72400621236716,129772400
2019-05-07,48.38294982910156,49.47052812168986,47.898786717614094,49.103233348565844,155054800
2019-05-08,48.392494201660156,48.974444953507046,48.11821586434312,48.153990033807155,105358000
2019-05-09,47.87254333496094,48.10150523340118,46.904217269389115,47.79622027595835,139634400
2019-05-10,47.2093391418457,47.609178036306886,46.15348841724261,47.26680187205951,164834800
2019-05-13,44.465572357177734,45.36580015551606,43.778430559260165,44.942024719152,229722400
2019-05-14,45.16947555541992,45.41847349035006,44.39135198547642,44.63077462238211,146118800
2019-05-15,45.7105598449707,45.90928103046059,44.53739063067478,44.59724627738985,106178800
2019-05-16,45.50944519042969,46.08166501987308,45.21255987117796,45.468743789558665,132125600
2019-05-17,45.25087356567383,45.7057750661255,44.714565600818894,44.755267006370964,131516400
2019-05-20,43.83588790893555,44.13756275712424,43.1631109114661,43.938841538280705,154449200
2019-05-21,44.67626190185547,45.01145210514859,44.22135673647284,44.34585752053852,113459200
2019-05-22,43.761653900146484,44.46316387943133,43.70658773593652,44.211769468379785,118994400
2019-05-23,43.01465606689453,43.22534542595184,42.571722889546706,43.04817507765125,146118800
2019-05-24,42.849464416503906,43.608433644945144,42.76566504244201,43.143953201217286,94858800
2019-05-28,42.67228317260742,43.23732057790703,42.595669850740556,42.837485328671484,111792800
2019-05-29,42.468780517578125,42.94044331585505,42.138376171721504,42.23893322191725,113924800
2019-05-30,42.68905258178711,42.91171385804956,42.29879255396897,42.605253206009266,84873600
2019-05-31,41.91572189331055,42.61483553961218,41.896567644374954,42.193449369628034,108174400
2019-06-03,41.491939544677734,42.59807084717863,40.766489319881806,42.042612284986966,161584400
2019-06-04,43.0098762512207,43.05536713031265,41.78403369307506,42.00430204941067,123872000
2019-06-05,43.70419692993164,44.29078518409569,43.36900677323679,44.120793541794136,119093600
2019-06-06,44.345855712890625,44.4057113648459,43.61082655329625,43.8334914782854,90105200
2019-06-07,45.526206970214844,45.94998600483363,44.477538442467015,44.65470883240894,122737600
2019-06-10,46.10800552368164,46.77599298149099,45.87815821635535,45.92364909565006,104883600
2019-06-11,46.64192199707031,46.92683551148941,46.352222660423585,46.65389385923823,107731600
2019-06-12,46.49347686767578,46.919648817978434,46.30193805046919,46.436014126524086,73012800
2019-06-13,46.4838981628418,47.11597370565027,46.352218650285145,46.61558132869754,86698400
2019-06-14,46.14631652832031,46.34982356084615,45.56212475815353,45.86140302948494,75046000
2019-06-17,46.42164611816406,46.67783004464345,46.009838968534694,46.18461643739985,58676400
2019-06-18,47.51341247558594,47.95394916644094,46.73768561849317,46.93879971823583,106204000
2019-06-19,47.37454605102539,47.85578778829949,47.240469987030195,47.80790034833085,84496800
2019-06-20,47.75523376464844,48.03056829541135,47.41285754434342,47.97310555578911,86056000
2019-06-21,47.59242630004883,48.08803285817052,47.44158888613369,47.59721577519034,191202400
2019-06-24,47.5445442199707,47.92283239718668,47.446380069181274,47.53496526934287,72881600
2019-06-25,46.82387924194336,47.7073455597451,46.75683755347193,47.508624365019834,84281200
2019-06-26,47.836647033691406,48.12156057668087,47.250062261636515,47.35061933799166,104270000
2019-06-27,47.822265625,48.26040936812675,47.78156422634431,47.95394511635136,83598800
2019-06-28,47.38652420043945,47.76481237594813,47.178227691464755,47.56848407525534,124442400
2019-07-01,48.25562286376953,48.95952585004053,48.04014034472605,48.64348628342958,109012000
2019-07-02,48.53815460205078,48.63392585756341,48.21014672850714,48.2221185921087,67740800
2019-07-03,48.940372467041016,48.94755485247247,48.52856532024344,48.66982377146037,45448000
2019-07-05,48.89727783203125,49.100788508582276,48.57884532744974,48.68658842285855,69062000
2019-07-08,47.889305114746094,48.21970578842082,47.50383461771007,48.07844734407372,101354400
2019-07-09,48.1814079284668,48.2460494035654,47.599609079485354,47.69298375237137,82312000
2019-07-10,48.65785598754883,48.777567292500045,48.25802066740765,48.32745527012685,71588400
2019-07-11,48.303504943847656,48.9355804014419,48.29392964821228,48.67700357970353,80767200
2019-07-12,48.674617767333984,48.84221286513295,48.41125143272195,48.47110708574294,70380800
2019-07-15,49.131919860839844,49.289936021261454,48.84221686901794,48.86376402908005,67789600
2019-07-16,48.96192932128906,49.34739991342239,48.72250668402115,48.98347648185129,67467200
2019-07-17,48.686588287353516,49.103181282791674,48.66743404051857,48.854183380535474,56430000
2019-07-18,49.239646911621094,49.29232016959373,48.770377064219026,48.842204566299756,74162400
2019-07-19,48.50462341308594,49.44076665116611,48.44955723828679,49.27077499857013,83717200
2019-07-22,49.613162994384766,49.615555905753254,48.748847061385405,48.758422360159166,89111600
2019-07-23,50.001014709472656,50.017776044989866,49.62990895028045,49.91003660607573,73420800
2019-07-24,49.96031188964844,50.07523371101221,49.60117800125017,49.720889297382925,59966400
2019-07-25,49.56526565551758,50.09678409812618,49.4958310584991,50.01298473022078,55638400
2019-07-26,49.737648010253906,50.21409660563263,49.59399300114856,49.67539580143556,70475600
2019-07-29,50.20212936401367,50.43197666906582,49.90524767605758,49.910037151014635,86693600
2019-07-30,49.98664474487305,50.3170490662959,49.63469326856571,49.981855270465864,135742800
2019-07-31,51.006595611572266,53.0009865627098,50.590002572472564,51.81584527199262,277125600
2019-08-01,49.90284729003906,52.201305551333476,49.49822619298105,51.21248911312201,216071600
2019-08-02,48.84700012207031,49.42400581448253,48.274780251307064,49.20852693471187,163448400
2019-08-05,46.289974212646484,47.56130789792777,46.10801431407637,47.4032917256457,209572000
2019-08-06,47.1662483215332,47.42243223605077,46.45755587635723,47.001046156589894,143299200
2019-08-07,47.65467071533203,47.77917148507969,46.40488815632608,46.78556919770773,133457600
2019-08-08,48.70573806762695,48.72968178909559,47.73847236505692,47.93240408773638,108038000
2019-08-09,48.30438995361328,48.72977548121816,47.89582211277538,48.378892379334594,98478800
2019-08-12,48.18181228637695,48.55913570914154,47.86216992838576,47.97512638824654,89927600
2019-08-13,50.22224044799805,50.984093390193046,48.18181792423024,48.311599418361524,188874000
2019-08-14,48.72737121582031,49.61419794208263,48.68891716975622,48.825908333667165,146189600
2019-08-15,48.48463821411133,49.30176654519396,47.98714860628682,48.898010052333305,108909600
2019-08-16,49.62860870361328,49.78722886579138,48.989324050359016,49.09507082514442,110481600
2019-08-19,50.55389404296875,51.12588234715276,50.476985956959155,50.618781114962545,97654400
2019-08-20,50.556304931640625,51.27489985948379,50.546693252789694,50.68127875978292,107537200
2019-08-21,51.10425567626953,51.34698995795277,50.85431171958834,51.18837344081834,86141600
2019-08-22,51.060997009277344,51.536853889289645,50.65002720346251,51.23643854407338,89014800
2019-08-23,48.700931549072266,50.96245911325128,48.306786768888905,50.33278606566632,187272000
2019-08-26,49.626220703125,49.79445258903161,49.28254358810572,49.474810172219016,104174400
2019-08-27,49.06623458862305,50.121293052732874,48.91482409284731,49.95546320825073,103493200
2019-08-28,49.39549255371094,49.441156273048314,48.864360275642376,49.05181915815829,63755200
2019-08-29,50.231842041015625,50.30634811863267,49.66706345619883,50.10927391421569,83962000
2019-08-30,50.16695785522461,50.577923970977196,49.79684411690572,50.508229228326634,84573600
2019-09-03,49.43634033203125,49.74396530148532,49.08064964869603,49.61178183792797,80092000
2019-09-04,50.27511215209961,50.344806902391355,49.82569194490394,50.08284558735108,76752400
2019-09-05,51.2580680847168,51.42389794369397,50.83267892479877,50.950443061493466,95654800
2019-09-06,51.25325012207031,51.532036389387336,51.07300094931551,51.44311463765885,77449200
2019-09-09,51.47196578979492,52.017521111519436,50.72693789572652,51.63298798303403,109237600
2019-09-10,52.08000183105469,52.09922885258903,50.88074615868259,51.397459068892765,127111600
2019-09-11,53.73590087890625,53.76474325009253,52.32755338078154,52.40926915409926,177158400
2019-09-12,53.615726470947266,54.41603338856972,53.56045107438245,54.02669627568618,128906800
2019-09-13,52.572689056396484,53.06296532020904,52.15691521661223,52.87310442243304,159053200
2019-09-16,52.84907913208008,52.90435820963852,52.286702346893925,52.32755840388467,84632400
2019-09-17,53.04133605957031,53.07017842826459,52.661610598516674,52.86349251065767,73274800
2019-09-18,53.538814544677734,53.55804156408755,52.73850773924166,53.12784479754824,101360000
2019-09-19,53.103824615478516,53.77675209631372,52.96202577677849,53.35617058720185,88242400
2019-09-20,52.327545166015625,53.48835049337496,52.2650600947515,53.20476016935374,221652400
2019-09-23,52.56547927856445,52.83465027251121,52.30832196549194,52.620754678997145,76662000
2019-09-24,52.31553268432617,53.471534114069954,52.1977722057156,53.120647346665386,124763200
2019-09-25,53.12063980102539,53.2335962580172,52.1857474445808,52.52461681555622,87613600
2019-09-26,52.84666442871094,53.09901405388438,52.59191280094367,52.8731011259611,75334000
2019-09-27,52.589515686035156,53.10382666173709,52.21940189013441,53.002883868542426,101408000
2019-09-30,53.82722473144531,53.9738275789729,53.062966121770074,53.089402821067836,103909600
2019-10-01,53.976226806640625,54.84863417143314,53.882497362527516,54.09158894337955,139223200
2019-10-02,52.6231575012207,53.73349145834526,52.37561187967944,53.60851764627017,138449200
2019-10-03,53.0701789855957,53.10382536010926,51.70268764433087,52.495781281747504,114426000
2019-10-04,54.557830810546875,54.6731929479549,53.80799525329293,54.22857675291312,138478800
2019-10-07,54.56983947753906,55.259591853696065,54.27663384249984,54.379978615757466,122306000
2019-10-08,53.93056106567383,54.81017807266463,53.91373971335013,54.27183612343445,111820000
2019-10-09,54.5626335144043,54.74528471456468,54.22857181467111,54.5626335144043,74770400
2019-10-10,55.29804992675781,55.3821676863081,54.62752452153625,54.7789313546757,113013600
2019-10-11,56.76889419555664,57.11256762430423,55.83159602526527,55.985408550575364,166795600
2019-10-14,56.687164306640625,57.230317516335425,56.39876635191698,56.45404174033743,96427600
2019-10-15,56.55498123168945,57.11495209163855,56.449234465409006,56.812134806799875,87360000
2019-10-16,56.326683044433594,56.535774650500734,56.04549467818475,56.08635073134774,73903200
2019-10-17,56.545379638671875,56.75446755281839,56.122396137875576,56.49971591783996,67585200
2019-10-18,56.81696319580078,57.09815156293575,56.30745619677068,56.379556624359665,97433600
2019-10-21,57.80230712890625,57.917669247282575,57.03565034507903,57.083716060812975,87247200
2019-10-22,57.67013931274414,58.20848130833189,57.58842354511688,57.95853733426326,82293600
2019-10-23,58.44401168823242,58.458434707831906,57.97296239569402,58.18445601032442,75828800
2019-10-24,58.54014587402344,58.83335159243042,58.114756648600185,58.76365316728542,69275200
2019-10-25,59.26113510131836,59.297183477090634,58.37190638286585,58.43919912909384,73477200
2019-10-28,59.85475158691406,59.902817306683154,59.29477696701474,59.46300881979624,96572800
2019-10-29,58.47043228149414,60.022980251097366,58.297396432953455,59.835521386930736,142839600
2019-10-30,58.46323013305664,58.953510046434744,57.97055188420088,58.82372855934893,124522000
2019-10-31,59.78506088256836,59.88359800446322,57.0212394670206,59.41975843149152,139162000
2019-11-01,61.481807708740234,61.508240739941634,59.881193789695324,59.972517565501164,151125200
2019-11-04,61.885555267333984,61.969673022918535,61.37605206348472,61.84469555712721,103272000
2019-11-05,61.79664611816406,62.051397772076996,61.6019775398789,61.77741542672168,79897600
2019-11-06,61.82307815551758,61.883161230177926,61.37365793055572,61.710121681781736,75864400
2019-11-07,62.53658676147461,62.758359498511744,62.21839397387371,62.370259047791336,94940400
2019-11-08,62.70775604248047,62.780069259509496,61.914686765954706,62.358224995286456,69986400
2019-11-11,63.204315185546875,63.269397069308496,62.259380964786935,62.26419939293928,81821200
2019-11-12,63.14645767211914,63.34653646560139,62.8957669917644,63.047624721518574,87388800
2019-11-13,63.751502990722656,63.82622908514769,62.93192148786903,62.946384128313966,102734400
2019-11-14,63.31037902832031,63.85033723289111,63.18020790529742,63.5779452383564,89182800
2019-11-15,64.06246948242188,64.06728791082074,63.39957143680535,63.56107338652864,100206400
2019-11-18,64.3854751586914,64.4650196804653,63.69365188987565,64.07210078681992,86703200
2019-11-19,64.19021606445312,64.60241598727268,63.97326912383115,64.57830913689737,76167200
2019-11-20,63.442955017089844,64.13959672655233,62.77041280435066,64.00943296128311,106234400
2019-11-21,63.158504486083984,63.64061205550533,62.95842572520261,63.56347307886726,121395200
2019-11-22,63.10306930541992,63.44054318535335,62.87647812395486,63.29832231296636,65325200
2019-11-25,64.20948791503906,64.22636344351746,63.28142948162671,63.32723028385271,84020400
2019-11-26,63.70811080932617,64.39993403773599,63.27662244789559,64.34690190752454,105207600
2019-11-27,64.5638656616211,64.59761673344,63.953999683634294,64.01908157822496,65235600
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600
2019-12-02,63.67678451538086,64.66269385769631,63.50563834538534,64.42645844153186,94487200
2019-12-03,62.54143524169922,62.560716316257675,61.77970405997299,62.266630273669584,114430400
2019-12-04,63.09342575073242,63.4718820212091,62.837909284948175,62.93192380768448,67181600
2019-12-05,64.01905822753906,64.09379166553936,63.33206085496577,63.58757726755583,74424400
2019-12-06,65.25568389892578,65.32559157331079,64.43368941001637,64.4770846926847,106075600
2019-12-09,64.34207916259766,65.27736166371423,63.85755870346598,65.08452157936348,128042400
2019-12-10,64.7181167602539,65.10139135960284,64.086549723577,64.7470420347139,90420400
2019-12-11,65.27013397216797,65.34968584475796,64.72294450121728,64.7976705897848,78756800
2019-12-12,65.43647003173828,65.70163071358168,64.4385110100101,64.54939371100679,137310400
2019-12-13,66.32596588134766,66.36212248785799,65.3087183320386,65.43647657929492,133587600
2019-12-16,67.4613265991211,67.6855122693703,66.7670976938844,66.77191612256408,128186000
2019-12-17,67.59391784667969,67.92174758501162,67.20581728332861,67.3914334748193,114158400
2019-12-18,67.43240356445312,67.95308077804,67.28295135021965,67.44686620735443,116028400
2019-12-19,67.4998779296875,67.77950120181951,67.24195597172216,67.37453261033633,98369200
2019-12-20,67.3600845336914,68.13386528761846,67.14795598094871,68.0326267960508,275978000
2019-12-23,68.45927429199219,68.51953773767175,67.58424788370439,67.62281737170464,98572000
2019-12-24,68.52436065673828,68.67382019117778,68.19894391383995,68.6256064889227,48478800
2019-12-26,69.8839111328125,69.90078666508992,68.628022839031,68.6569481192903,93121200
2019-12-27,69.85738372802734,70.86258124508305,69.45241513604739,70.1755764887449,146266000
2019-12-30,70.27200317382812,70.55403936484663,68.75336713216096,69.77543291987965,144114400
2019-12-31,70.78546142578125,70.79269274701018,69.78990785044671,69.88874081149524,100805600
2020-01-02,72.40052032470703,72.46078378305016,71.15668166173941,71.40978524422886,135480400
2020-01-03,71.69664001464844,72.45595811976894,71.47246171476719,71.62914523544616,146322800
2020-01-06,72.2679214477539,72.306490935931,70.56849521434884,70.8191932093111,118387200
2020-01-07,71.92806243896484,72.53310260522755,71.70870255084994,72.27758611058375,108872000
2020-01-08,73.08512878417969,73.38644614373833,71.631574135924,71.631574135924,132079200
2020-01-09,74.63751220703125,74.83035236373952,73.81069918448344,74.06138991692809,170108400
2020-01-10,74.80622863769531,75.37030104945943,74.30483992947904,74.87131787710281,140644800
2020-01-13,76.4044189453125,76.4309386915993,75.00389679896787,75.12201817653433,121532000
2020-01-14,75.37271881103516,76.55147571173875,75.24978634537415,76.3417600315841,161954400
2020-01-15,75.04969024658203,76.05247495120804,74.61820187883205,75.17263004032235,121923600
2020-01-16,75.98980712890625,76.10069718746519,75.23048903454546,75.5920697800867,108829200
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400
2020-01-21,76.3104248046875,76.90100236781842,76.1730223343127,76.45987702591754,110843200
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400
2020-01-23,76.95161437988281,77.03115890447519,76.08863757604202,76.63583446102108,104472000
2020-01-24,76.72982025146484,77.9399074546243,76.53938572501609,77.19746512519868,146537600
2020-01-27,74.47356414794922,75.15333017904537,73.49247355216795,74.74113029786567,161940000
2020-01-28,76.58038330078125,76.75152944120848,75.25458738363722,75.35342032568062,162234000
2020-01-29,78.18340301513672,79.02950436307852,77.46988569545148,78.20992276333985,216229200
2020-01-30,78.07008361816406,78.12311574202653,76.83588948795824,77.26737779773116,126743200
2020-01-31,74.60857391357422,77.78324876217432,74.31448794421121,77.361404556077,199588400
2020-02-03,74.4036636352539,75.5679502030693,72.85127664058147,73.35266528651083,173788400
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400
2020-02-05,77.48676300048828,78.28465065522497,76.88412837567931,77.98573887898152,118826800
2020-02-06,78.39310455322266,78.39551744527337,77.19989265225486,77.75672634398214,105425600
2020-02-07,77.32752990722656,78.14180794117812,76.83702966688513,77.8929335802923,117684000
2020-02-10,77.69480895996094,77.69480895996094,75.83429386411699,75.91402717049185,109348800
2020-02-11,77.22606658935547,78.26264398287658,77.00860470842123,78.19015914717811,94323200
2020-02-12,79.05998992919922,79.0648197921596,77.67547099896561,77.67547099896561,113730400
2020-02-13,78.49700927734375,78.82320573508036,78.12974054369347,78.3327054260137,94747600
2020-02-14,78.51632690429688,78.76520124751363,78.00891111869721,78.46558016405162,80113600
2020-02-18,77.07868194580078,77.25990141746018,76.01794043224491,76.19915990390432,152531200
2020-02-19,78.1949691772461,78.42451672179727,77.32028463710277,77.32028463710277,93984000
2020-02-20,77.39276885986328,78.44384294584167,76.88777163956716,77.95576130740083,100566000
2020-02-21,75.64097595214844,77.42901329626612,75.0248329307541,76.98683382307465,129554000
2020-02-24,72.0479965209961,73.4977516680358,69.88544951763012,71.8257048611315,222195200
2020-02-25,69.60761260986328,73.09911114776158,69.13644634923264,72.71734532445798,230673600
2020-02-26,70.71179962158203,71.97550540185524,69.22580220093633,69.23305068108249,198054800
2020-02-27,66.08953094482422,69.10502562675568,65.9542209950426,67.92105987924694,320605600
2020-02-28,66.05084228515625,67.27105731603613,61.94562123770189,62.160671794936235,426510000
2020-03-02,72.20024108886719,72.83571844288954,67.10435128397388,68.20616489725688,341397200
2020-03-03,69.90721130371094,73.45427795635602,69.05668336601278,73.37454464911569,319475600
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400
2020-03-05,70.77708435058594,72.37905838233362,70.41222676608287,71.40530599103305,187572800
2020-03-06,69.8371353149414,70.26964775134793,67.95245619771107,68.13850549074616,226176800
2020-03-09,64.31356048583984,67.19373670107173,63.54760324031838,63.72882264119381,286744800
2020-03-10,68.9455337524414,69.21132371848606,65.0867678159455,66.96420578722295,285290000
2020-03-11,66.55101776123047,67.95003374263217,65.68841155580724,67.0246098194062,255598800
2020-03-12,59.97880935668945,65.23900739248786,59.92323641976663,61.841747078919504,418474000
2020-03-13,67.16474914550781,67.63592258199654,61.11926832671573,64.00428573904365,370732000
2020-03-16,58.524208068847656,62.60043194062402,57.99021323308223,58.46138297821733,322423600
2020-03-17,61.09752655029297,62.24524591333619,57.60361433805932,59.804826482410455,324056000
2020-03-18,59.601863861083984,60.406478598445545,57.29433564123959,57.93464652653443,300233600
2020-03-19,59.14518356323242,61.092687597465435,58.62085583762495,59.775827267657704,271857200
2020-03-20,55.39031982421875,60.84864774255849,55.09070239617697,59.72508515259065,401693200
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800
2020-03-24,59.652618408203125,59.848334846629584,56.612963377579604,57.110712267138126,287531200
2020-03-25,59.323997497558594,62.399894457247456,59.029213577289134,60.58770003932158,303602000
2020-03-26,62.4458122253418,62.50380009475104,59.52697025468034,59.565631292232815,252087200
2020-03-27,59.86040496826172,61.82482113234886,59.69368249851185,61.07094946417779,204216800
2020-03-30,61.56870651245117,61.74026255580425,60.26150926393229,60.585290832590246,167976400
2020-03-31,61.443050384521484,63.42438208826982,60.88972867869349,61.759583420299464,197002000
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400
2020-04-02,59.181427001953125,59.234584992288006,57.241171415485205,58.072365060446906,165934000
2020-04-03,58.33089828491211,59.36747157607786,57.74133061138763,58.666758074414275,129880000
2020-04-06,63.41957473754883,63.574211538817984,60.25669137105302,60.62396022617738,201820400
2020-04-07,62.685001373291016,65.64975569191732,62.58110401279755,65.43228649705053,202887200
2020-04-08,64.28941345214844,64.60352421399418,63.1199448269442,63.484794969799864,168895200
2020-04-09,64.7533187866211,65.25590475851683,63.95837493137018,64.92487847473,161834800
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800
2020-04-14,69.35870361328125,69.64865760923763,67.18407076511772,67.65524416508772,194994800
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200
