Open,High,Low,Close,Volume
47.57202578246403,48.02756581308935,47.35736992515956,47.52193832397461,102785600
47.59112062429385,48.506979405717246,47.369313492380456,48.44735336303711,115627200
48.44496176516435,48.69062074842897,48.30186145878901,48.62145614624024,96783200
48.37579370201741,48.87903756789539,48.25892536678017,48.78125,77758000
48.75740200226944,49.54923753304765,48.63099509296689,49.484840393066406,93292000
49.45621984620272,49.72334332507646,49.38228414324906,49.40851974487305,70162400
49.32981861011938,49.55162574447555,48.92197487241029,48.96013641357422,74172800
48.869498774138975,48.893350644801465,48.20645752970833,48.72639846801758,74596400
48.75025126774611,49.124704564386754,48.62146061623952,48.80033874511719,88818800
48.43065098025572,48.51174151592459,47.48856033771944,47.860626220703125,186139600
50.05724216362862,51.352317692477015,49.90221231353754,50.20988464355469,259309200
50.04771283388919,50.71790895155389,49.63987275199008,49.88314437866211,127985200
50.298144020692696,50.52472225323192,50.140730395831206,50.50325775146485,83569600
48.72400621236716,49.8092007115888,48.53558955444818,49.72333908081055,129772400
49.10323334856584,49.47052812168986,47.898786717614094,48.38294982910156,155054800
48.15399003380716,48.974444953507046,48.11821586434312,48.39249420166016,105358000
47.79622027595835,48.10150523340118,46.90421726938912,47.87254333496094,139634400
47.26680187205951,47.609178036306886,46.15348841724261,47.2093391418457,164834800
44.942024719152,45.36580015551606,43.778430559260165,44.46557235717773,229722400
44.63077462238211,45.41847349035006,44.39135198547642,45.16947555541992,146118800
44.59724627738985,45.90928103046059,44.53739063067478,45.7105598449707,106178800
45.468743789558665,46.08166501987308,45.21255987117796,45.50944519042969,132125600
44.75526700637096,45.7057750661255,44.714565600818894,45.25087356567383,131516400
43.93884153828071,44.13756275712424,43.1631109114661,43.83588790893555,154449200
44.34585752053852,45.01145210514859,44.22135673647284,44.67626190185547,113459200
44.211769468379785,44.46316387943133,43.70658773593652,43.76165390014648,118994400
43.04817507765125,43.22534542595184,42.57172288954671,43.01465606689453,146118800
43.143953201217286,43.60843364494514,42.76566504244201,42.84946441650391,94858800
42.83748532867149,43.23732057790703,42.59566985074056,42.67228317260742,111792800
42.23893322191725,42.94044331585505,42.138376171721504,42.468780517578125,113924800
42.60525320600927,42.91171385804956,42.29879255396897,42.68905258178711,84873600
