Open,High,Low,Close,Volume,Target,MA_10,MA_50,Return,Volatility
48.66982377146037,48.94755485247247,48.52856532024344,48.940372467041016,45448000,48.89727783203125,47.84956703186035,46.39359260559082,0.008286632820878603,0.011485538486515174
48.68658842285855,49.10078850858228,48.57884532744974,48.89727783203125,69062000,47.889305114746094,47.963771438598634,46.383367767333986,-0.0008805538829682602,0.011424375510647811
48.07844734407372,48.21970578842082,47.50383461771007,47.889305114746094,101354400,48.1814079284668,47.99345932006836,46.36195114135742,-0.020614086549923694,0.013506347726975449
47.69298375237137,48.2460494035654,47.59960907948536,48.1814079284668,82312000,48.65785598754883,48.05714569091797,46.351051330566406,0.00609954170395266,0.013593014131663191
48.32745527012685,48.777567292500045,48.25802066740765,48.65785598754883,71588400,48.303504943847656,48.240543365478516,46.34820167541504,0.009888628821087986,0.012460450484340035
48.67700357970353,48.9355804014419,48.29392964821228,48.303504943847656,80767200,48.674617767333984,48.28722915649414,46.35705924987793,-0.007282504263892098,0.011183373333843914
48.47110708574294,48.84221286513295,48.41125143272195,48.674617767333984,70380800,49.13191986083984,48.37246437072754,46.32635391235352,0.007682937789250444,0.01136152547841171
48.86376402908005,49.289936021261454,48.84221686901794,49.13191986083984,67789600,48.96192932128906,48.54700393676758,46.31132942199707,0.009395083402437221,0.010878878332508364
48.98347648185129,49.34739991342239,48.72250668402115,48.96192932128906,67467200,48.68658828735352,48.61763458251953,46.28050285339356,-0.003459879850660208,0.009738480503895561
48.854183380535474,49.10318128279168,48.66743404051857,48.68658828735352,56430000,49.23964691162109,48.63247795104981,46.259767837524414,-0.005623574024804956,0.009843663470229264
48.84220456629976,49.29232016959373,48.77037706421903,49.23964691162109,74162400,48.50462341308594,48.66240539550781,46.27690177917481,0.01135956828610274,0.010161803932882164
49.27077499857013,49.44076665116611,48.44955723828679,48.50462341308594,83717200,49.613162994384766,48.62313995361328,46.27914436340332,-0.01492747297425634,0.01130450682732336
48.758422360159166,49.61555590575325,48.748847061385405,49.613162994384766,89111600,50.001014709472656,48.79552574157715,46.3139567565918,0.02285430755451978,0.011173378830982452
49.91003660607573,50.017776044989866,49.62990895028045,50.001014709472656,73420800,49.96031188964844,48.97748641967773,46.36979026794434,0.007817516394425184,0.011229172000047437
49.720889297382925,50.07523371101221,49.60117800125017,49.96031188964844,59966400,49.56526565551758,49.1077320098877,46.47968505859375,-0.0008140398762048751,0.011090434796406937
50.01298473022078,50.09678409812618,49.4958310584991,49.56526565551758,55638400,49.73764801025391,49.233908081054686,46.567600860595704,-0.007907201120029628,0.01115448707946198
49.67539580143556,50.21409660563263,49.59399300114856,49.73764801025391,70475600,50.20212936401367,49.34021110534668,46.648142623901364,0.0034778862265039123,0.01102162867209297
49.91003715101464,50.43197666906582,49.90524767605758,50.20212936401367,86693600,49.98664474487305,49.44723205566406,46.74199630737305,0.00933862722386869,0.01101755713141572
49.98185527046586,50.3170490662959,49.63469326856571,49.98664474487305,135742800,51.006595611572266,49.54970359802246,46.836711730957035,-0.004292340222825097,0.011068199182778599
51.81584527199262,53.0009865627098,50.59000257247256,51.006595611572266,277125600,49.90284729003906,49.781704330444335,46.98012588500976,0.0204044674713606,0.012058766779093094
51.21248911312201,52.20130555133348,49.49822619298105,49.90284729003906,216071600,48.84700012207031,49.84802436828613,47.08465759277344,-0.02163932543035252,0.014342233121055262
49.20852693471187,49.42400581448253,48.27478025130706,48.84700012207031,163448400,46.28997421264648,49.88226203918457,47.18636451721191,-0.021158054606224885,0.015239144097555033
47.4032917256457,47.56130789792777,46.10801431407637,46.28997421264648,209572000,47.1662483215332,49.549943161010745,47.25187088012695,-0.05234765498462013,0.020720526074429313
47.00104615658989,47.42243223605077,46.45755587635723,47.1662483215332,143299200,47.65467071533203,49.266466522216795,47.33820655822754,0.01893010579053911,0.021853359390694115
46.78556919770773,47.77917148507969,46.40488815632608,47.65467071533203,133457600,48.70573806762695,49.035902404785155,47.437854309082034,0.010355336944953608,0.022403701417448758
47.93240408773638,48.72968178909559,47.73847236505692,48.70573806762695,108038000,48.30438995361328,48.94994964599609,47.56259346008301,0.022055914698761336,0.023851837571978073
48.378892379334594,48.72977548121816,47.89582211277538,48.30438995361328,98478800,48.18181228637695,48.80662384033203,47.67490020751953,-0.008240263466624986,0.02386863251778854
47.97512638824654,48.55913570914154,47.86216992838576,48.18181228637695,89927600,50.22224044799805,48.60459213256836,47.80022201538086,-0.002537609259821716,0.023497905752811313
48.31159941836152,50.984093390193046,48.18181792423024,50.22224044799805,188874000,48.72737121582031,48.62815170288086,47.97482803344727,0.0423485141964659,0.027659937063132523
48.825908333667165,49.61419794208263,48.68891716975622,48.72737121582031,146189600,48.48463821411133,48.40022926330566,48.08917793273926,-0.029765084529145502,0.02825589426124373
48.898010052333305,49.30176654519396,47.98714860628682,48.48463821411133,108909600,49.62860870361328,48.25840835571289,48.18478675842285,-0.00498145078735901,0.02759687159890893
49.09507082514442,49.78722886579138,48.989324050359016,49.62860870361328,110481600,50.55389404296875,48.336569213867186,48.290441818237305,0.023594493671379002,0.0278684445487457
50.61878111496255,51.12588234715276,50.47698595695916,50.55389404296875,97654400,50.55630493164063,48.76296119689941,48.390995559692385,0.018644192604337473,0.020595505082105354
50.68127875978292,51.27489985948379,50.546693252789694,50.55630493164063,107537200,51.10425567626953,49.101966857910156,48.47996154785156,4.768947511402111e-05,0.020453149797118347
